"id","user","body","created_at"
"1654","hellslice","You only think that because you haven't met me","2021-04-19 20:51:54"
"1655","gazelious","not 1 percent, 0.1 percent @GothamChess","2021-04-19 20:51:54"
"1656","tuhin99","suck ur mum","2021-04-19 20:51:55"
"1657","monologgue","it's good that you're trying to listen and try to help someone like that. they need it","2021-04-19 20:51:55"
"1658","spiritsmaker","widepeepoHappy","2021-04-19 20:51:56"
"1659","garfthedead","YEP","2021-04-19 20:51:56"
"1660","eric_thuffelbutter","INSULT ME PLEEEEASSE LEVY I NEED IT","2021-04-19 20:51:56"
"1661","sowlaki",":)","2021-04-19 20:51:56"
"1662","aidanhr","YEP HATER GANG","2021-04-19 20:51:57"
"1663","gahmby","I'm just here to watch you eat","2021-04-19 20:51:57"
"1664","team_quack","Normal pog","2021-04-19 20:51:57"
"1665","walgreens_drake","D:","2021-04-19 20:51:57"
"1666","chupachoo","I am here for lamp and chair","2021-04-19 20:51:58"
"1667","myythos","@GothamChess why does fabi have 0 time?","2021-04-19 20:51:58"
"1668","mote_music","HAPPY BICYCLE DAY GUYS. Remember to eat some acid","2021-04-19 20:51:58"
"1669","6amsundaymorning","me","2021-04-19 20:51:58"
"1670","tim7000","hatewatchers monkaW","2021-04-19 20:51:58"
"1671","mrbraz1","thats me","2021-04-19 20:51:58"
"1672","lezvee","@GothamChess they hate watch","2021-04-19 20:51:59"
"1673","mattthemath21","Levy! Just wanted to say thank you for your videos! I was 450 rating last 2 months ago. And now I’m 1217 so thank you Levy!","2021-04-19 20:52:00"
"1674","salubriousknight","9%? I think we are shooting a bit high","2021-04-19 20:52:00"
"1675","falsepositive1","thats exactly why im here lol love the sarcasm","2021-04-19 20:52:01"
"1676","justinmmm","it might be reversed the %","2021-04-19 20:52:01"
"1677","stormy_71","an eating, insulting Gotham is a beautiful scene to open twitch","2021-04-19 20:52:01"
"1678","bgibson13443","still gets u views","2021-04-19 20:52:01"
"1679","jawnbitss","im just here to see what your gf made for breakfast","2021-04-19 20:52:01"
"1680","aryan_9268","@GothamChess Thanks man","2021-04-19 20:52:02"
"1681","physiczzzs","kekwW","2021-04-19 20:52:02"
"1682","danijel236","Me","2021-04-19 20:52:02"
"1683","hockeyfan48","The 1% monkaW","2021-04-19 20:52:02"
"1684","poehamilton","some people watch for the hoodie. facts...","2021-04-19 20:52:02"
"1685","neutralperson75","HotPokket its all the 1%s falt","2021-04-19 20:52:02"
"1686","doornob","im apart of the .5%","2021-04-19 20:52:03"
"1687","acooldude","let's go normal gang","2021-04-19 20:52:03"
"1688","k0n1ak","Im not normal","2021-04-19 20:52:03"
"1689","jaehaerys__","The guys who made this emote -> xar2EDM uses this exact song for his alert FeelsGoodMan @GothamChess this is nice","2021-04-19 20:52:03"
"1690","fryguy2929","I'm here for the insults and music","2021-04-19 20:52:04"
"1691","c_yo","@joelclementine BisexualPride letsgoo","2021-04-19 20:52:04"
"1692","pandelliog11","its kinda good that u sometimes front ppl like this","2021-04-19 20:52:04"
"1693","pjjhere","normal people dont play chess","2021-04-19 20:52:04"
"1694","itsmestevec","And course plugs","2021-04-19 20:52:04"
"1695","thefirstlayer","I am personally insulted that you referred to us as normal","2021-04-19 20:52:04"
"1696","cornerhorn","half a percent lol","2021-04-19 20:52:04"
"1697","galomaniak","why not both?","2021-04-19 20:52:05"
"1698","fremontwolf","trolling is caring","2021-04-19 20:52:05"
"1699","tehmercenary","We can","2021-04-19 20:52:05"
"1700","duriapas","yep","2021-04-19 20:52:06"
"1701","penguimms","all children should be sent to an island inwhich they will engage in hand to hand combat to weed out people with such disposition :)","2021-04-19 20:52:06"
"1702","jefepollochess","99 lets goooo","2021-04-19 20:52:06"
"1703","bosscrossrr","We are here because you're AWESOME Gotham!!!","2021-04-19 20:52:06"
"1704","bamanguragain","Bye @GothamChess  i need to go sleep i am from different timezone","2021-04-19 20:52:06"
"1705","ibrahim63000","Caruana is winning ??","2021-04-19 20:52:07"
"1706","adarsh0d","I am here for memes","2021-04-19 20:52:07"
"1707","lermacto","LUL","2021-04-19 20:52:07"
"1708","hhypatia_","lmaoo","2021-04-19 20:52:07"
"1709","vitobf_","ouch","2021-04-19 20:52:07"
"1710","patdaking2011","part of the99% FeelsGoodMan","2021-04-19 20:52:07"
"1711","sc1r","D:","2021-04-19 20:52:08"
"1712","king_harlaus_of_swadia","OOOOOOF","2021-04-19 20:52:08"
"1713","the7thnoodle","YOU'RE A LIAR, MY MOM SAID I'M SPECIAL","2021-04-19 20:52:08"
"1714","gazelious","D:","2021-04-19 20:52:08"
"1715","mike__oxlongg","LOL","2021-04-19 20:52:08"
"1716","duo11","D:","2021-04-19 20:52:08"
"1717","chiragchess","HAHAHAHAHAHAHa","2021-04-19 20:52:08"
"1718","frikensansguy","apogus","2021-04-19 20:52:08"
"1719","jagdepsingh","u have more viewers than hikaru now","2021-04-19 20:52:09"
"1720","eadamr","NOT ME widepeepoHappy","2021-04-19 20:52:09"
"1721","awesomepatrol","D:","2021-04-19 20:52:09"
"1722","sowlaki","D:","2021-04-19 20:52:09"
"1723","mattamoroso","That's what made Howard Stern so famous","2021-04-19 20:52:09"
"1724","reci_pop","dont say that lol","2021-04-19 20:52:10"
"1725","thanatos_god0fdeath","D:","2021-04-19 20:52:10"
"1726","kara_kann","0.1% for sure, but the other 99.9% are here for you.","2021-04-19 20:52:10"
"1727","daft_z","oh shit!","2021-04-19 20:52:10"
"1728","hoorvat","D:","2021-04-19 20:52:10"
"1729","samontenegro","KEKW","2021-04-19 20:52:10"
"1730","jcoolguy14","The haters get u money still lmao","2021-04-19 20:52:10"
"1731","oscarricky02","@tuhin99 say more","2021-04-19 20:52:10"
"1732","imactuallyangelic","I’m normal","2021-04-19 20:52:10"
"1733","emilista","I think theyre fans but they write hate comments to get attention @GothamChess","2021-04-19 20:52:10"
"1734","akiofcourse","lurkers widepeepoHappy","2021-04-19 20:52:11"
"1735","archerist","im here for you to roast yourself when you make a blunder Kappa @GothamChess","2021-04-19 20:52:11"
"1736","vfive0_","LMAO","2021-04-19 20:52:12"
"1737","stayhibernated","D:","2021-04-19 20:52:12"
"1738","christopherablive","Jesus is LORD","2021-04-19 20:52:12"
"1739","baileyunlimited","KEKW !","2021-04-19 20:52:12"
"1740","togiv28","did fabi flag ?","2021-04-19 20:52:12"
"1741","theway921","Is the board updated?","2021-04-19 20:52:13"
"1742","drydiamond69","D:","2021-04-19 20:52:13"
"1743","a_izen","TRUE D:","2021-04-19 20:52:13"
"1744","ligmapolas","oof","2021-04-19 20:52:13"
"1745","valkyriesarah","yikes","2021-04-19 20:52:13"
"1746","suspiciousbus","D:","2021-04-19 20:52:13"
"1747","aryan_9268","D:","2021-04-19 20:52:13"
"1748","fersal8125","99 <3","2021-04-19 20:52:14"
"1749","shackdaddy44","@GothamChess the 1% hate you but love you lmao","2021-04-19 20:52:14"
"1750","tuppitappi","D:","2021-04-19 20:52:14"
"1751","jacobakatiki","@vitobf_ I could save the same about Dems bro","2021-04-19 20:52:15"
"1752","tehmercenary","We can't stand you KKona","2021-04-19 20:52:15"
"1753","mythraxyt","PFFFT","2021-04-19 20:52:15"
"1754","forrestamez","lmaoooo","2021-04-19 20:52:15"
"1755","a_rahman_","I'm here just because you are funny YEP","2021-04-19 20:52:15"
"1756","nito_agz21","pls try birds opening!!!!!!!!!!!","2021-04-19 20:52:15"
"1757","supernovachess","hikaru is live","2021-04-19 20:52:15"
"1758","revtrelos","ARE YOU PROMOTING CHILD ABUSE","2021-04-19 20:52:16"
"1759","mytalalkan","no , im Here to see Batman !! cuz its Gotham Kappa @GothamChess","2021-04-19 20:52:16"
"1760","themeeteor","KEKW","2021-04-19 20:52:16"
"1761","grainbars","D:","2021-04-19 20:52:16"
"1762","setsuna_028","how does levy have more viewer than hikaru LOL","2021-04-19 20:52:16"
"1763","kendas","to poop","2021-04-19 20:52:16"
"1764","itsmefeenix","D:","2021-04-19 20:52:16"
"1765","physiczzzs","D:","2021-04-19 20:52:16"
"1766","hiver44","PauseChamp","2021-04-19 20:52:17"
"1767","chonky444","Levy such a great streamer, spreading mental health awareness for the .5 percent of chat","2021-04-19 20:52:17"
"1768","ap_schwifty","GUESS MY ELO YOU WIZARD","2021-04-19 20:52:17"
"1769","eadamr","D:","2021-04-19 20:52:17"
"1770","neutralperson75","OMEGASP","2021-04-19 20:52:17"
"1771","im2707","Oh boy","2021-04-19 20:52:18"
"1772","philipp131313","<3","2021-04-19 20:52:18"
"1773","re_gin_erate","hahahahah","2021-04-19 20:52:18"
"1774","hunterlteer","EAT THE 1%","2021-04-19 20:52:18"
"1775","aaronorourke1999","I’m just here for that god damn bagel","2021-04-19 20:52:18"
"1776","jedbarlow06","levy encourages abuse??","2021-04-19 20:52:18"
"1777","king_harlaus_of_swadia","Gotty is going hard","2021-04-19 20:52:19"
"1778","ruilar99","democrats in the US have the political opinion of the parties in the middle in my country","2021-04-19 20:52:19"
"1779","thomazjeffers","its never too late to draw a game","2021-04-19 20:52:19"
"1780","strikingduck_","I cant wait for the kids who are gonna start some crap to get attention.","2021-04-19 20:52:19"
"1781","urban0ide","D:","2021-04-19 20:52:20"
"1782","mortmorte","its like the content is good but the peson itself is like no i hate him","2021-04-19 20:52:20"
"1783","itsmestevec","gothExclam","2021-04-19 20:52:20"
"1784","mitchthewilson","imagine spending time watching something you don't like lmaooooo","2021-04-19 20:52:20"
"1785","jaehaerys__","OMEGALUL","2021-04-19 20:52:20"
"1786","imactuallyangelic","@gothamchess am I normal or nah","2021-04-19 20:52:20"
"1787","neutralperson75","OMEGALUL","2021-04-19 20:52:21"
"1788","veleex_fn","who won?","2021-04-19 20:52:21"
"1789","tuppitappi","HITTING KIDS CAUSES MORE VIOLENCE","2021-04-19 20:52:21"
"1790","daft_z","lmao","2021-04-19 20:52:22"
"1791","purrito2039","KEKW","2021-04-19 20:52:23"
"1792","farmeryugen","kinda psychotic to seek out and watch people you don't like ...","2021-04-19 20:52:23"
"1793","hiver44","PauseChamp never too late for?","2021-04-19 20:52:23"
"1794","z3us_dwolf_452","What happened to fabi ?","2021-04-19 20:52:23"
"1795","lionelmuller123","they wanna be you","2021-04-19 20:52:24"
"1796","exodusandboom","@stormy_71 agreed lol","2021-04-19 20:52:24"
"1797","oliverscomplexes","my parents are getting their covid vaccine rn pog","2021-04-19 20:52:25"
"1798","sowlaki","OMEGALUL","2021-04-19 20:52:26"
"1799","therealqualitypolis","tuuuuuuuuuuuuuune","2021-04-19 20:52:26"
"1800","vfive0_","bruhhh lmao","2021-04-19 20:52:26"
"1801","weaponizedsarcasm","@GothamChess  did Your parents hit you ?","2021-04-19 20:52:26"
"1802","abyssile","Never too late to get smacked.","2021-04-19 20:52:26"
"1803","r0aringgg","KEKW","2021-04-19 20:52:26"
"1804","lermacto","OMEGALUL","2021-04-19 20:52:26"
"1805","gazelious","don't encourage child beatings @GothamChess","2021-04-19 20:52:26"
"1806","pil0tz","yoooo this is the forza themesong","2021-04-19 20:52:26"
"1807","diplomatic_duck0","haters are the best source of views","2021-04-19 20:52:26"
"1808","wietse111","Did Caruana flag?","2021-04-19 20:52:27"
"1809","mrsmarter","OMG LEVY first time i am on time for your streams","2021-04-19 20:52:27"
"1810","karasumorrigan","KEKW","2021-04-19 20:52:27"
"1811","hjalbjorn","Hit ur children?","2021-04-19 20:52:28"
"1812","2n2k3","LUL LUL LUL LUL","2021-04-19 20:52:28"
"1813","fryguy2929","LUL","2021-04-19 20:52:28"
"1814","icecoldshocker","gothP gothP gothP","2021-04-19 20:52:28"
"1815","thanatos_god0fdeath","D: CHILD ABUSE","2021-04-19 20:52:28"
"1816","lumin892","KEKW","2021-04-19 20:52:28"
"1817","p0ufs0uffle","hope you'll still be ther in an hour, I gotta haed back from work and my headphones are... lost, see ya, love your content","2021-04-19 20:52:29"
"1818","thereddrag10","LUL","2021-04-19 20:52:29"
"1819","poehamilton","that dude for sure runs away from 4 years olds at the park...","2021-04-19 20:52:29"
"1820","lezvee","@Jaehaerys__ oh hey sup dude","2021-04-19 20:52:29"
"1821","dron001_v2","Its okay be okay? me okay you okay we okay","2021-04-19 20:52:29"
"1822","walgreens_drake","KEKW","2021-04-19 20:52:30"
"1823","jcoolguy14","Some kids do deserve to get hit","2021-04-19 20:52:30"
"1824","nito_agz21","LUL LUL LUL","2021-04-19 20:52:30"
"1825","king_harlaus_of_swadia","*sniff*","2021-04-19 20:52:30"
"1826","ponzianifella","LUL LUL LUL","2021-04-19 20:52:31"
"1827","spiritsmaker","D:","2021-04-19 20:52:31"
"1828","grimboii","that aint child abuse im asian","2021-04-19 20:52:31"
"1829","darklordbaneofthesith","Nah their parents probably hit them a little *too* hard lmao","2021-04-19 20:52:31"
"1830","kiter808","Nice to be a 99%er","2021-04-19 20:52:32"
"1831","xsavage_plays","LUL","2021-04-19 20:52:32"
"1832","supernovachess","you are funny","2021-04-19 20:52:33"
"1833","kendas","pls daddy hit me harder LUL","2021-04-19 20:52:33"
"1834","itsmestevec","nakamuraBing nakamuraBang nakamuraBoom","2021-04-19 20:52:33"
"1835","chiragchess","kekw","2021-04-19 20:52:33"
"1836","twitchin2k21lul","KEKW","2021-04-19 20:52:33"
"1837","zeaxde","AHHAHAHAHAHAHAHA","2021-04-19 20:52:34"
"1838","hockeyfan48","KEKW","2021-04-19 20:52:34"
"1839","doublehelicz","HotPokket Clap","2021-04-19 20:52:34"
"1840","forrestamez","LMAOOOOOOO","2021-04-19 20:52:35"
"1841","polinominom","D:","2021-04-19 20:52:35"
"1842","makjets99","""","2021-04-19 20:52:35"
"1843","brad_shuby","KEKW","2021-04-19 20:52:36"
"1844","can_of_corrosive","Why anyone would watch a streamer they couldn’t stand is beyond me","2021-04-19 20:52:37"
"1845","karansridhar","REAL V OMEGALUL ICE","2021-04-19 20:52:37"
"1846","c_yo","OMEGASP","2021-04-19 20:52:37"
"1847","arzhom","LUL","2021-04-19 20:52:37"
"1848","lapislaz","it was for me","2021-04-19 20:52:37"
"1849","decimateslc","Chat moves fast I only ever see nice people","2021-04-19 20:52:37"
"1850","unklejiggy","I'm apart of the 99%. Down with the proliteriate","2021-04-19 20:52:38"
"1851","shiveythicey","ur speaking facts","2021-04-19 20:52:38"
"1852","groomerzoomer","KEKW","2021-04-19 20:52:39"
"1853","ooking1","flag?","2021-04-19 20:52:39"
"1854","kiraprea","i like to think im a good chatter but my parents still beat me","2021-04-19 20:52:40"
"1855","oscarricky02","*agressive sniffs*","2021-04-19 20:52:40"
"1856","eric_thuffelbutter","Why do you always turn british when you become all snobbish?","2021-04-19 20:52:40"
"1857","samontenegro","kekw","2021-04-19 20:52:40"
"1858","dnadez","backpeddal OMEGALUL","2021-04-19 20:52:41"
"1859","salubriousknight","Levy what are ur thoughts on politics? Also we need to beat children more","2021-04-19 20:52:41"
"1860","nito_agz21","LUL LUL LUL LUL LUL","2021-04-19 20:52:41"
"1861","jhownzor","7 STUDIES !!","2021-04-19 20:52:41"
"1862","redshark5784","i Dont know","2021-04-19 20:52:41"
"1863","petcheetah2109","WHAT IS THIS HAHAHA","2021-04-19 20:52:42"
"1864","drydiamond69","LUL","2021-04-19 20:52:42"
"1865","odotooo","that sniff","2021-04-19 20:52:42"
"1866","lucot_09","LUL","2021-04-19 20:52:42"
"1867","fireeater_","it helped me","2021-04-19 20:52:42"
"1868","elfofthestorm","ResidentSleeper ResidentSleeper ResidentSleeper","2021-04-19 20:52:42"
"1869","mythraxyt","oMg fAbIAnO CarUaNA flAgGed GuYs hE hAs nO TiME leFt","2021-04-19 20:52:43"
"1870","reggiekush00","I got the extension chord","2021-04-19 20:52:44"
"1871","rapidogideo","Not special :(","2021-04-19 20:52:45"
"1872","merzifowski","chill man we get it hahahhaha","2021-04-19 20:52:46"
"1873","ishantg","no thing as child abuse in Asia","2021-04-19 20:52:46"
"1874","backspin400","@Kendas :o","2021-04-19 20:52:46"
"1875","mattyadada14","thats why kids are shooting up schools","2021-04-19 20:52:46"
"1876","jamespartwhite7","that 0.5% is what gives @GothamChess his opporotunities to shine","2021-04-19 20:52:46"
"1877","green_golem89","BibleThump","2021-04-19 20:52:46"
"1878","karasumorrigan","@Kendas WeirdChamp","2021-04-19 20:52:46"
"1879","mika0ntwitch","!subcount","2021-04-19 20:52:47"
"1880","moobot","GothamChess currently has 9590 subscribers. But who will be next?","2021-04-19 20:52:47"
"1881","jxba1","im traumatized by it now","2021-04-19 20:52:47"
"1882","sonofapancak","@GothamChess What is happening with the time and the gmaer","2021-04-19 20:52:47"
"1883","givemeplant","Why are you British now","2021-04-19 20:52:47"
"1884","emilista","it was affective for me in a chilhood LUL @GothamChess","2021-04-19 20:52:47"
"1885","vitobf_","@jacobakatiki well yes, but dems didn't vote for a literal, outspoken, racist.","2021-04-19 20:52:47"
"1886","thephoenix9700","chat whats happening in the game","2021-04-19 20:52:48"
"1887","jaehaerys__","@lezvee Vee hiii cresHug calcobDcolon","2021-04-19 20:52:48"
"1888","batunian","1% of the time it works everytime","2021-04-19 20:52:48"
"1889","djshah29","So the 0.5% people basically dont have a life","2021-04-19 20:52:49"
"1890","jcoolguy14","Nah there the 1%","2021-04-19 20:52:49"
"1891","potsto_","the finger KEKW","2021-04-19 20:52:50"
"1892","tehmercenary","VEEEERY situational tbh...","2021-04-19 20:52:50"
"1893","numen__","comedy funny","2021-04-19 20:52:50"
"1894","roblox_man05","LUL LUL LUL LUL LUL LUL LUL LUL","2021-04-19 20:52:51"
"1895","salubriousknight","As a child I support child abuse","2021-04-19 20:52:52"
"1896","c_yo","@GothamChess Voice reveal KEKW","2021-04-19 20:52:52"
"1897","knivesty","Jeez it’s a joke people","2021-04-19 20:52:52"
"1898","matttheurbanist","gothBert gothBert gothBert gothBert","2021-04-19 20:52:52"
"1899","itsmefeenix","LUL","2021-04-19 20:52:53"
"1900","cornerhorn","corporal punishment, is always wrong","2021-04-19 20:52:54"
"1901","walgreens_drake","botezBangbang","2021-04-19 20:52:54"
"1902","shambhuj","LUL","2021-04-19 20:52:55"
"1903","arnimgi","from where do I know this song?","2021-04-19 20:52:56"
"1904","znick18","Which opening they're started with? (Caruana vs MVL)","2021-04-19 20:52:56"
"1905","beardedapprentice","I'm here for the impressions and accents.  Lol","2021-04-19 20:52:56"
"1906","thanatos_god0fdeath","His timer been 0:00 for a solid ten minutes now","2021-04-19 20:52:56"
"1907","lucot_09","it's funny if it's from the past","2021-04-19 20:52:57"
"1908","standby075","I hate gotham so much. Every time I see him streaming, I look at him and can't break my glance from his eyes. They're just so distracting, and it's so hard to see him streaming because of how distracting it is","2021-04-19 20:52:57"
"1909","baileyunlimited","@Rancid_Wombat widepeepoHappy","2021-04-19 20:52:57"
"1910","tomerico123","when we getting a chess lesson with pewdiepie","2021-04-19 20:52:57"
"1911","gahmby","maybe their parents actually hit them to much","2021-04-19 20:52:57"
"1912","z3us_dwolf_452","@GothamChess What happened to Fabi ? Flagged ?","2021-04-19 20:52:58"
"1913","itsmestevec","The wooden spoon and belt sure as shit helped me","2021-04-19 20:52:58"
"1914","kenruged","WILL YOU RECAP THE CANDIDATES?","2021-04-19 20:52:58"
"1915","k0n1ak","parents can beat children, but only with love, not revenge SeemsGood","2021-04-19 20:52:58"
"1916","revtrelos","WE COULD HIT THE ONES WHO DIDN'T GET A WHOOPING FROM THEIR MOMS","2021-04-19 20:52:59"
"1917","seven_beers_in","gothRip gothRip gothRip gothScrub gothScrub gothScrub gothScrub","2021-04-19 20:52:59"
