"id","user","body","created_at"
"6790","cherrygrac3","DUMB AND DUMBER IRL 5upL","2021-04-20 22:43:24"
"6791","yeoldederpyface","DUMB AND DUMBER","2021-04-20 22:43:25"
"6792","lionmanhd","You could do like a hand and brain among us game","2021-04-20 22:43:25"
"6793","ivienotme","Kimi and DK would be hilarious too!!!","2021-04-20 22:43:25"
"6794","ananyaagrawal","feels like you found your people","2021-04-20 22:43:25"
"6795","enochiansmiting","black or red?","2021-04-20 22:43:26"
"6796","natalya_99_","Dumb and Dumber, and Smart and Smarter","2021-04-20 22:43:26"
"6797","lilswarley","WHERE ARE YOU NOW","2021-04-20 22:43:26"
"6798","sophietroberts","tell us abt the food","2021-04-20 22:43:26"
"6799","updateworld","who left already?","2021-04-20 22:43:26"
"6800","mali0108","NODDERS","2021-04-20 22:43:27"
"6801","hanni2412","dumb and dumber together","2021-04-20 22:43:27"
"6802","xrednoctis","when will you meet your OTV friends","2021-04-20 22:43:27"
"6803","squidward_999","Da bois","2021-04-20 22:43:28"
"6804","skellorigins","????️eter","2021-04-20 22:43:28"
"6805","adriana__x","Sadge peter","2021-04-20 22:43:29"
"6806","keralisa","what about Peter?","2021-04-20 22:43:29"
"6807","kermits00side","we missed u man","2021-04-20 22:43:29"
"6808","vjeljko","YOU AND PETER TOGETHER","2021-04-20 22:43:29"
"6809","keta_gram","!uptime","2021-04-20 22:43:29"
"6810","soulololol",";_;","2021-04-20 22:43:30"
"6811","fossabot","@Keta_Gram, 5uppp has been live for 13 minutes and 54 seconds","2021-04-20 22:43:30"
"6812","c_roddy","5Dog","2021-04-20 22:43:30"
"6813","devilsprodigy99","Fundy","2021-04-20 22:43:30"
"6814","not_78","new mic?","2021-04-20 22:43:30"
"6815","ellaaxen","YOU AND STEVE SHOULD PLAY","2021-04-20 22:43:30"
"6816","woahitsgerbrich","awww that’s okay i’m sure","2021-04-20 22:43:30"
"6817","meercat__","YOU ARE TERRIABLE AT BEING FACELESS LMAO","2021-04-20 22:43:30"
"6818","rosieepoo","peter in a catmaid outfit or steve in a catmaid outfit","2021-04-20 22:43:30"
