"id","user","body","created_at"
"8612","k8ontwitch","NOOOOOOOOOOOOOOOOOOOOO","2021-04-20 10:58:27"
"8613","briannaa_alicia","YNO DONT YOURE GONNA RUIN IT","2021-04-20 10:58:27"
"8614","bitesxx","He has all the money","2021-04-20 10:58:27"
"8615","moonsad","YES YES YES YES","2021-04-20 10:58:27"
"8616","tranquilitydg","WHYYYYYYY","2021-04-20 10:58:27"
"8617","goldiva9","sykREE","2021-04-20 10:58:27"
"8618","hollohart","sometimes I wonder if he's an undercover cop","2021-04-20 10:58:28"
"8619","ellen_needs_to_sleep","sykCry sykCry sykCry sykCry sykCry sykCry sykCry","2021-04-20 10:58:28"
"8620","daisygodoy","DONTRRR","2021-04-20 10:58:28"
"8621","loodak112","guys chill its his friend","2021-04-20 10:58:29"
"8622","bitesxx","Don’t ping","2021-04-20 10:58:29"
"8623","faithjmnz","ruining it for leah Sadge","2021-04-20 10:58:29"
"8624","scubasamma","NO DONT","2021-04-20 10:58:29"
"8625","aspect_27","SUCH A TROLL WTF","2021-04-20 10:58:29"
"8626","cinnamonnngirl","lmaooo","2021-04-20 10:58:29"
"8627","itsartemiswp","WTH","2021-04-20 10:58:29"
"8628","chelsinabox","LMAOOOOOOO","2021-04-20 10:58:29"
"8629","pharahmax","NOOOOOOOOOOOOOOOOOOOO","2021-04-20 10:58:29"
"8630","valkysmoon","NO","2021-04-20 10:58:29"
"8631","noodlu","lol gotta change those clothes","2021-04-20 10:58:29"
"8632","magi_54","OH GOODD","2021-04-20 10:58:29"
"8633","mypennylaneus","YOURE INSANE","2021-04-20 10:58:29"
"8634","honja_xo","you are wild LUL","2021-04-20 10:58:29"
"8635","rrrrai","STOPPPPPP OMGG","2021-04-20 10:58:29"
"8636","samifillier","NO","2021-04-20 10:58:29"
"8637","acoolpersonwhoisverycool","KEKW","2021-04-20 10:58:30"
"8638","ashpanclocks","WHAT","2021-04-20 10:58:30"
"8639","michaelscoffee","WHYYYYYYYYYYYYYYYYYYYYY","2021-04-20 10:58:30"
"8640","sparkvibezz","anan pin","2021-04-20 10:58:30"
"8641","jhoanaa7","DUDE","2021-04-20 10:58:30"
"8642","mochi_bunss","omg sykLaugh","2021-04-20 10:58:30"
"8643","elweonzorron","WHAT","2021-04-20 10:58:30"
"8644","jesswhyka","YUNOOOOOOO","2021-04-20 10:58:30"
"8645","mckenziem00","OH NO LMAOOO","2021-04-20 10:58:30"
"8646","nura196","nvl","2021-04-20 10:58:30"
"8647","pinksnowdevil","Thid","2021-04-20 10:58:30"
"8648","joonsic","WHAT ARE YOU DOING","2021-04-20 10:58:31"
"8649","julianm0124","sykDark","2021-04-20 10:58:31"
"8650","crackerasssfantastic","WOW SYKKUNO LMFAO","2021-04-20 10:58:31"
"8651","catkoobi","CHAT STOP MY GOD","2021-04-20 10:58:31"
"8652","yungz_juan","Why?","2021-04-20 10:58:31"
"8653","divacandii","Whyyy","2021-04-20 10:58:31"
"8654","crazyfox436","YESSSS","2021-04-20 10:58:31"
"8655","kiki4601","Noooooo","2021-04-20 10:58:31"
"8656","misterechoo","NOOO GO TO CASINOOOO!","2021-04-20 10:58:32"
"8657","dragoonedslayer","Don’t troll","2021-04-20 10:58:32"
"8658","bdude1010","Pepega","2021-04-20 10:58:32"
"8659","milliesnb","You’re kidding sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:58:32"
"8660","swuwar27","sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog sykPog","2021-04-20 10:58:32"
"8661","dinhvietcuong","noooo","2021-04-20 10:58:32"
"8662","x_tasha200","Ur gonna ruin it for Ray not just urself","2021-04-20 10:58:32"
"8663","goldiva9","sykBass sykBass sykBass sykBass sykBass","2021-04-20 10:58:32"
"8664","ayamju","No","2021-04-20 10:58:32"
"8665","carola_1999","Pls don’t","2021-04-20 10:58:32"
"8666","nubcakes93","KEKW","2021-04-20 10:58:32"
"8667","orange_tulip","Noooooo ashlolBulbathump","2021-04-20 10:58:32"
"8668","saianarra","sykDark sykDark sykDark sykDark sykDark","2021-04-20 10:58:32"
"8669","dezzie00","Do it","2021-04-20 10:58:33"
"8670","reaper7128","Anon pong","2021-04-20 10:58:33"
"8671","tortibom","Do not","2021-04-20 10:58:33"
"8672","lixdayss","YOURE CRAZY","2021-04-20 10:58:33"
"8673","botboybutagirl4","NOOO","2021-04-20 10:58:33"
"8674","crackerasssfantastic","LMFAOOOO","2021-04-20 10:58:33"
"8675","annikakhot","LMAOOOOOOOO DO IT","2021-04-20 10:58:33"
"8676","joonsic","UHM","2021-04-20 10:58:33"
"8677","kileyyy","..but it'd be funny","2021-04-20 10:58:33"
"8678","selena657","HES CRAZY LOL","2021-04-20 10:58:33"
"8679","13ecks","oh jesus","2021-04-20 10:58:33"
"8680","jiinw","LMAOOOOO","2021-04-20 10:58:33"
"8681","jedbern_","sykS sykS sykS sykS","2021-04-20 10:58:33"
"8682","mireille222","YUNOOOOO","2021-04-20 10:58:33"
"8683","anarchystockers","AH","2021-04-20 10:58:33"
"8684","lh300","Anon","2021-04-20 10:58:33"
"8685","kyle_lozano","JUST KIDDING","2021-04-20 10:58:33"
"8686","siri_mei","WHYYYYYYYYYY","2021-04-20 10:58:34"
"8687","l00nitic","drive to casino ping him then leave","2021-04-20 10:58:34"
"8688","sorathenoob","You're crazy LULW","2021-04-20 10:58:34"
"8689","agathanicole","please no omg ishdidhidgde","2021-04-20 10:58:34"
"8690","tasteofbrandy","guys let sykk play how he wants","2021-04-20 10:58:34"
"8691","atr0phied","That's not funny","2021-04-20 10:58:34"
"8692","gisaurcam","WHYYYY","2021-04-20 10:58:34"
"8693","kongboatnoodle","This is hilarious","2021-04-20 10:58:34"
"8694","halflyfealex","NotLikeThis NotLikeThis","2021-04-20 10:58:34"
"8695","ceruty","NO WAY","2021-04-20 10:58:34"
"8696","aaspectt_",".....","2021-04-20 10:58:34"
"8697","brendameji05","eye","2021-04-20 10:58:34"
"8698","goldenfilter","wait who'd he ping???","2021-04-20 10:58:34"
"8699","liz920","OMG NO LFMAO","2021-04-20 10:58:34"
"8700","bitesxx","Why","2021-04-20 10:58:35"
"8701","levisbaby","HES ACTUALLY INSANE","2021-04-20 10:58:35"
"8702","averylynne16","OHJESUS","2021-04-20 10:58:35"
"8703","ilianafdz","OMEGALUL","2021-04-20 10:58:35"
"8704","0neofakind1","smh","2021-04-20 10:58:35"
"8705","teros09","LMAO, that's so bm","2021-04-20 10:58:35"
"8706","oheyitsmia","Ommmg he’s insaneee","2021-04-20 10:58:35"
"8707","real_nello","why did you do that lol","2021-04-20 10:58:35"
"8708","makaylasalinas1119","YUNOOOOO. SYKKK YOUR INSANE","2021-04-20 10:58:35"
"8709","emeraldnymph","what?!?!","2021-04-20 10:58:35"
"8710","kourtdani","oh my goodness","2021-04-20 10:58:35"
"8711","notdieno","poor raymond lmaaoo","2021-04-20 10:58:35"
"8712","lowen416","lol Sykkuno you troll! LOL","2021-04-20 10:58:36"
"8713","shadyshaw14","!tiger","2021-04-20 10:58:36"
"8714","michaelscoffee","LMAOOOOOOOOOOOOO","2021-04-20 10:58:36"
"8715","zxchery94","lmao","2021-04-20 10:58:36"
"8716","sarahdannies","Noooo","2021-04-20 10:58:36"
"8717","nightbot","GO! GO! SYKKUNO! sykBass sykBass sykBass","2021-04-20 10:58:36"
"8718","moonsad","yessssssssssssssss","2021-04-20 10:58:36"
"8719","surgeon4life1","why","2021-04-20 10:58:36"
"8720","jovviii20","chat calm down lmao","2021-04-20 10:58:36"
"8721","heyimapotatoe","sykCry","2021-04-20 10:58:36"
"8722","awkwardandasian","LMAOOOO","2021-04-20 10:58:36"
"8723","orchidargent","WHY","2021-04-20 10:58:36"
"8724","pewneepie","Stop ruining others rp","2021-04-20 10:58:36"
"8725","kaddygamer","What happened to the others?","2021-04-20 10:58:36"
"8726","sanjam_25_05","WHYYYYY YYYYYYYYY","2021-04-20 10:58:36"
"8727","skum_ganus","KEKW","2021-04-20 10:58:37"
"8728","rawrtiff","???","2021-04-20 10:58:37"
"8729","siri_mei","ON=MG","2021-04-20 10:58:37"
"8730","kamisama221","sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:58:37"
"8731","bunny_bri","Who has the money","2021-04-20 10:58:37"
"8732","eclaireg","OMG THEYRE NEVER INVITING YOU AGAIN LMAO","2021-04-20 10:58:37"
"8733","valerieegama","chat leave him alone","2021-04-20 10:58:37"
"8734","slimduncan69","OH JESUS KEKW","2021-04-20 10:58:37"
"8735","vrovenge","what’s going on why is chat screaming","2021-04-20 10:58:37"
"8736","shadow171905","your selling","2021-04-20 10:58:37"
"8737","froggyneko","LMAO","2021-04-20 10:58:38"
"8738","dayynna2346","Omg","2021-04-20 10:58:38"
"8739","mauihina","MAKING IT EXCITING","2021-04-20 10:58:38"
"8740","mari_za07","whyyy but its exciting","2021-04-20 10:58:38"
"8741","erislovespandas","That’s like ultimate memeing","2021-04-20 10:58:38"
"8742","joshychann","sykS sykS sykS","2021-04-20 10:58:38"
"8743","umuhani","OMGGG WHAAAT","2021-04-20 10:58:38"
"8744","kiki4601","Noooo please don’t","2021-04-20 10:58:38"
"8745","kaaylien","sykkuno just snitchedd","2021-04-20 10:58:38"
"8746","limitlesscrack","Dude","2021-04-20 10:58:38"
"8747","googie_jjk","LMAOOOOO","2021-04-20 10:58:38"
"8748","averylynne16","AH","2021-04-20 10:58:38"
"8749","elvencasket","GOOD LORD LMAOOOOOO","2021-04-20 10:58:38"
"8750","punziepan","SYKKUNOOOOOOOOOOO","2021-04-20 10:58:38"
"8751","randomtwitchmoose","KEKW","2021-04-20 10:58:39"
"8752","katelyn_caa","WHAT SYKKUNO","2021-04-20 10:58:39"
"8753","darkkira93","such a freacking troll","2021-04-20 10:58:39"
"8754","sykk2no","YALLL","2021-04-20 10:58:39"
"8755","manualdon01","OMEGALUL","2021-04-20 10:58:39"
"8756","mauihina","SPICY","2021-04-20 10:58:39"
"8757","zariante","fr","2021-04-20 10:58:39"
"8758","vikingsixx","poor ray","2021-04-20 10:58:39"
"8759","bagwithoutther","SEND IT","2021-04-20 10:58:39"
"8760","janetmatz","Nooo","2021-04-20 10:58:39"
"8761","dennisse2319","PAIN","2021-04-20 10:58:40"
"8762","emeraldnymph",";LMAOOOO","2021-04-20 10:58:40"
"8763","katie99_","INSANITY","2021-04-20 10:58:40"
"8764","sleepygaunt","TROLL-KUNO","2021-04-20 10:58:40"
"8765","sabrinag36","Lamooooo","2021-04-20 10:58:40"
"8766","nixlyn","YOURE CRAZY","2021-04-20 10:58:40"
"8767","mitsuchu","LMAOO","2021-04-20 10:58:40"
"8768","annarose19","BibleThump BibleThump BibleThump BibleThump","2021-04-20 10:58:40"
"8769","pipshilyn","WHY DO YOU DRAG RAYMOND INTO THIS","2021-04-20 10:58:40"
"8770","moonsad","SO FUNNYYYYYYY","2021-04-20 10:58:40"
"8771","ebarc","absolutely unhinged","2021-04-20 10:58:40"
"8772","caelestis28","Love it","2021-04-20 10:58:40"
"8773","marzisrippin","Dude wth","2021-04-20 10:58:41"
"8774","mrmattic1","It's okay he wants it like this lol","2021-04-20 10:58:41"
"8775","ayyeeitsfonzy","Wtffff","2021-04-20 10:58:41"
"8776","nevadone","????????♂️","2021-04-20 10:58:41"
"8777","anarchystockers","sykCry sykCry sykCry sykCry sykCry","2021-04-20 10:58:41"
"8778","theyluvluci4","UR INSANE LOL","2021-04-20 10:58:41"
"8779","0912suli","LUL LUL LUL LUL","2021-04-20 10:58:41"
"8780","is_this_stitch","noooooooooooo","2021-04-20 10:58:41"
"8781","kaaylien","snitchkuno","2021-04-20 10:58:41"
"8782","violetval96","Did they split the bags or did one have it","2021-04-20 10:58:41"
"8783","siri_mei","MY HEART","2021-04-20 10:58:41"
"8784","larry7816","Is he going to throw ray under the bus?","2021-04-20 10:58:41"
"8785","j3balted","OMG","2021-04-20 10:58:42"
"8786","mr_korvus","fail rp","2021-04-20 10:58:42"
"8787","cherrymlee","YOU'RE INSANE","2021-04-20 10:58:42"
"8788","eydiis","Did he ping a cop?????????","2021-04-20 10:58:42"
"8789","mandeesharpie","NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis NotLikeThis","2021-04-20 10:58:42"
"8790","kamisama221","YUNOOOO WHYYY","2021-04-20 10:58:42"
"8791","lordrevan104","fucking savage lmfaoooo","2021-04-20 10:58:42"
"8792","umuhani","LMAOOAOAO","2021-04-20 10:58:42"
"8793","nolongertainted","quackyPolo quackyPolo quackyPolo","2021-04-20 10:58:42"
"8794","ilianafdz","KEKW","2021-04-20 10:58:43"
"8795","ariellekawash15","SABOTAGE","2021-04-20 10:58:43"
"8796","kvsvher","Noooo don’t ping him DONT NOOOOOOOOOOO","2021-04-20 10:58:43"
"8797","itschickpeas","for the content LUL \","2021-04-20 10:58:43"
"8798","brendameji05","PLS SY YOURE CRAZY","2021-04-20 10:58:43"
"8799","sabrinag36","Omgggggg","2021-04-20 10:58:43"
"8800","daisygodoy","WHYYYY","2021-04-20 10:58:43"
"8801","hikenoaace","peepoRun","2021-04-20 10:58:43"
"8802","freshboizeeko","ABSOLUTELY CRACKED LMFAO","2021-04-20 10:58:43"
"8803","j_cast_","drive local","2021-04-20 10:58:43"
"8804","halloweenaida","no talking i think","2021-04-20 10:58:43"
"8805","kelsey4200","NOOOOOO","2021-04-20 10:58:43"
"8806","awkwardandasian","WHAT A TROLL","2021-04-20 10:58:43"
"8807","elvencasket","THATS SO FUNNY","2021-04-20 10:58:43"
"8808","siri_mei","NOT GOOD","2021-04-20 10:58:43"
"8809","echopursuit","ok yeah eh needs to stop lol","2021-04-20 10:58:44"
"8810","cody_gates13","Welp there goes yuno ban inbound","2021-04-20 10:58:44"
"8811","kyliesakiya","LETS GOO!!!! sykHypers sykHypers sykHypers sykHypers lysPoggies lysPoggies lysPoggies","2021-04-20 10:58:44"
"8812","lastadamvb","thats a dundee move","2021-04-20 10:58:44"
"8813","ballerinaleena","LMAOOO","2021-04-20 10:58:44"
"8814","raythestallion","U PLAY TOO MUCH","2021-04-20 10:58:44"
"8815","j3balted","I CANT","2021-04-20 10:58:44"
"8816","selena657","HAHAHAHAHA","2021-04-20 10:58:44"
"8817","dezzie00","Lol","2021-04-20 10:58:44"
"8818","yoonmik","oh jesus","2021-04-20 10:58:44"
"8819","shadyshaw14","!f","2021-04-20 10:58:44"
"8820","teelaw91","YOU'RE CRAZY YUNO","2021-04-20 10:58:44"
"8821","alyssaakruse","no way he just bahaha","2021-04-20 10:58:44"
"8822","yoonghoul","sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh sykLaugh","2021-04-20 10:58:44"
"8823","nightbot","EHH","2021-04-20 10:58:44"
"8824","bstinky","YOURE CRAZY","2021-04-20 10:58:45"
"8825","firebros_","yuno is insaine","2021-04-20 10:58:45"
"8826","the_majestic_mongooses","BEAUTIFUL","2021-04-20 10:58:45"
"8827","bunny_bri","Snitchkkuno","2021-04-20 10:58:45"
"8828","jilljinu","WTH ATE YOU DOING","2021-04-20 10:58:45"
"8829","boolove","200IQ - pinging him to a location he isnt at","2021-04-20 10:58:45"
"8830","jelezsoccer","Does the ping follow you?","2021-04-20 10:58:45"
"8831","honeydust","I LOVE HIM HAHAHA","2021-04-20 10:58:45"
"8832","t_y_lyler","Chaoskkuno","2021-04-20 10:58:46"
"8833","boredbrebre","This is going to work...","2021-04-20 10:58:46"
"8834","cathym38","What","2021-04-20 10:58:46"
"8835","dolllhouses","you're insane","2021-04-20 10:58:46"
"8836","dennisse2319","JUST IN PAIN","2021-04-20 10:58:46"
"8837","h3nt41mstr","Stop meta gaming chat","2021-04-20 10:58:46"
"8838","alexpoopi","YOURE CRAZY","2021-04-20 10:58:46"
"8839","0912suli","I LOVE IT","2021-04-20 10:58:46"
"8840","sammipie98","sykS sykS sykS sykS sykS sykS sykS sykS sykS sykS sykS sykS sykS sykS","2021-04-20 10:58:47"
"8841","jhoanaa7","WHY","2021-04-20 10:58:47"
"8842","mandeesharpie","why","2021-04-20 10:58:47"
"8843","pikachuwu__","sykS","2021-04-20 10:58:47"
"8844","silviamani","LUL LUL LUL","2021-04-20 10:58:47"
"8845","qazat24","YUNO YOU WILD","2021-04-20 10:58:47"
"8846","jovviii20","LUL","2021-04-20 10:58:47"
"8847","rafabraga7","GO TO THE CASINO, PING AND CHANGE YOUR CLOUTHS","2021-04-20 10:58:47"
"8848","sighclau14","sykS sykS sykS sykS sykS","2021-04-20 10:58:47"
"8849","jeffue_kun","GOOOD PPRANKKK","2021-04-20 10:58:47"
"8850","umuhani","THIS IS HILARIOUS","2021-04-20 10:58:48"
"8851","hannahbee811","does this ping track you?","2021-04-20 10:58:48"
"8852","luvelyyy","LMAOOOOOOO","2021-04-20 10:58:48"
"8853","meagan_tayler","YOU ARE WILD","2021-04-20 10:58:48"
"8854","koolblu26","NOoooo","2021-04-20 10:58:48"
"8855","dreily","why are you saying their namw","2021-04-20 10:58:48"
"8856","sirtuttles","pretty sure you guys ran into them LUL","2021-04-20 10:58:48"
"8857","badaprive","SPICY FERQL SPICY","2021-04-20 10:58:48"
"8858","mypennylaneus","sykNerves sykNerves sykNerves sykNerves sykNerves","2021-04-20 10:58:48"
"8859","lilttlesprout","why","2021-04-20 10:58:48"
"8860","bagwithoutther","whipSENDIT whipSENDIT","2021-04-20 10:58:49"
"8861","jedbern_","sykS sykS sykS sykS sykCry","2021-04-20 10:58:49"
"8862","ocsyhp","There was a clothing store right there ....","2021-04-20 10:58:49"
"8863","kaymiras","Omg why lol","2021-04-20 10:58:49"
"8864","em_ramos","UR CRAZY KEKW","2021-04-20 10:58:49"
"8865","klaxtas","WTF IS GOING ON","2021-04-20 10:58:49"
"8866","mandeesharpie","poor ray","2021-04-20 10:58:50"
"8867","elsieruby","I love YUNO's recklessness!!!","2021-04-20 10:58:50"
"8868","hobiandhis7boyfriends","yes","2021-04-20 10:58:50"
"8869","dadjackz","I’m confused","2021-04-20 10:58:50"
"8870","nam_jam","why lol","2021-04-20 10:58:51"
"8871","muhrissah","sykkuno WHYYYYYY","2021-04-20 10:58:51"
"8872","alexdianelee","does the ping stay in one spot or does it follow ??","2021-04-20 10:58:51"
"8873","mireille222","YES","2021-04-20 10:58:51"
"8874","kamisama221","sykLaugh sykLaugh sykLaugh","2021-04-20 10:58:51"
"8875","thefb0mb","Ping him from the casino","2021-04-20 10:58:51"
"8876","alialistair","Ray C is so calm and Sykkuno's freaking out KEKW","2021-04-20 10:58:52"
"8877","nolongertainted","quackyThinking quackyThinking quackyThinking","2021-04-20 10:58:52"
"8878","vampkunno","WHAT THE HELL","2021-04-20 10:58:52"
"8879","mymel16","No Ray has a lot of stuff sykShock","2021-04-20 10:58:52"
"8880","yu5ra","HELP HES UNHINGED","2021-04-20 10:58:52"
"8881","mangoromero","HUH","2021-04-20 10:58:52"
"8882","silverlight2099","Chaotic lol","2021-04-20 10:58:52"
"8883","blue_hunnie","sykS","2021-04-20 10:58:52"
"8884","jenntarooo","poor ray :[","2021-04-20 10:58:53"
"8885","stupidemotrash","THEY MADE IT OUT THO","2021-04-20 10:58:53"
"8886","siri_mei","MY HEART IS NOT GOOD","2021-04-20 10:58:53"
"8887","originalfufu","NO DONT","2021-04-20 10:58:53"
"8888","cathym38","What did he do","2021-04-20 10:58:54"
"8889","toughjello","Got away again","2021-04-20 10:58:54"
"8890","jasminviolet","RUNN","2021-04-20 10:58:54"
"8891","cody_gates13","Rip ban time boys","2021-04-20 10:58:54"
"8892","gem5751","TOO FUNNY","2021-04-20 10:58:54"
"8893","jessica_210","Smh","2021-04-20 10:58:54"
"8894","esramos28","JESUS","2021-04-20 10:58:54"
"8895","terriyaadams","is he doing this intentionally","2021-04-20 10:58:54"
"8896","intergalacticbacon","Yuno, they will find the bike....","2021-04-20 10:58:54"
"8897","wildtabykat","this is too much lol","2021-04-20 10:58:54"
"8898","koolblu26","HE HAS THE MONEY","2021-04-20 10:58:55"
"8899","sus_bish","LUL LUL LUL LUL","2021-04-20 10:58:55"
"8900","jesuiskat","LMAAAOOO THIS IS HILARIOUS","2021-04-20 10:58:55"
"8901","5ameeha","Yuno is so chaotic PLSSSS","2021-04-20 10:58:55"
"8902","cashflow125","GOD CRIMINAL","2021-04-20 10:58:55"
"8903","bananabreadkid","OMG YOU TROLL sykLaugh sykLaugh","2021-04-20 10:58:55"
"8904","lillyanka","LMAO WTF","2021-04-20 10:58:55"
"8905","fearless4him","yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands yeeHands","2021-04-20 10:58:56"
"8906","annadei","that's not even funny at this point :(","2021-04-20 10:58:56"
"8907","ellen_needs_to_sleep","sykSip sykSip sykSip sykSip sykSip","2021-04-20 10:58:56"
"8908","saumuoichin","OMEGALUL","2021-04-20 10:58:56"
"8909","makemesleeplong","this is insane","2021-04-20 10:58:56"
"8910","grinreeferz","might think he's buy the clothing store. GENIUS","2021-04-20 10:58:57"
"8911","vyeshav","ultimate madman sykLaugh sykLaugh sykLaugh","2021-04-20 10:58:57"
"8912","teudoong_ow","YOU ARE CRAAZZZZYYY","2021-04-20 10:58:57"
"8913","bunny_bri","How did that happen??","2021-04-20 10:58:58"
"8914","cashflow125","YOU ARE A LEGEND","2021-04-20 10:58:58"
"8915","1970x2","its funny guys","2021-04-20 10:58:58"
"8916","angelinecbns","LMFAO","2021-04-20 10:58:59"
"8917","not_a_panda88","sykCry sykCry sykCry sykCry sykCry sykCry sykCry sykCry","2021-04-20 10:58:59"
"8918","nat_2223","LMAOOOO","2021-04-20 10:58:59"
"8919","proudlycanadian","sykSip sykSip","2021-04-20 10:58:59"
"8920","blue_hunnie","sykS sykS","2021-04-20 10:58:59"
"8921","xtremegamer6","sykHeh I love it","2021-04-20 10:58:59"
"8922","karmafoxxx","heavy","2021-04-20 10:59:00"
"8923","sanizzu_","FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP FAIL RP","2021-04-20 10:59:00"
"8924","bysune","KEKW","2021-04-20 10:59:00"
"8925","plutouhh","what did he do ? i just came back","2021-04-20 10:59:00"
"8926","mauihina","too heavy?","2021-04-20 10:59:01"
"8927","kaaylien","its hard","2021-04-20 10:59:01"
"8928","hobiibee","GOOD KORD","2021-04-20 10:59:01"
"8929","dayvoid","sykNotme sykNotme sykNotme","2021-04-20 10:59:02"
"8930","grinreeferz","*by","2021-04-20 10:59:02"
"8931","dezedave","I would never want to do a bank job with Yuno","2021-04-20 10:59:02"
"8932","icybunni","This is so funny","2021-04-20 10:59:03"
"8933","nubcakes93","certified psychopath KEKW","2021-04-20 10:59:03"
"8934","calivero","wolfSend wolfSend wolfSend wolfSend wolfSend wolfSend wolfSend wolfSend","2021-04-20 10:59:03"
"8935","easybreeezy","so cocky","2021-04-20 10:59:03"
"8936","goldenfilter","DID HE ACTUALY","2021-04-20 10:59:03"
"8937","ceruty","You have a warrant","2021-04-20 10:59:03"
"8938","coneheh","You’re still streaming whatttt","2021-04-20 10:59:04"
"8939","fang_yeming","Too HEavy","2021-04-20 10:59:04"
"8940","mondergang","YUNO IS PSYCHOPATCH","2021-04-20 10:59:05"
"8941","ayyeeitsfonzy","-1","2021-04-20 10:59:05"
"8942","socchut","should go to casino and ping. it would verify your story","2021-04-20 10:59:05"
"8943","makaylasalinas1119","SYKK YOU’RE INSANE","2021-04-20 10:59:06"
"8944","karmafoxxx","2 people was heavy","2021-04-20 10:59:06"
"8945","casualperi","BRO WHAT","2021-04-20 10:59:06"
"8946","kaaylien","x did it all the time and it was tough","2021-04-20 10:59:07"
"8947","ded_nutt","what did I miss","2021-04-20 10:59:07"
"8948","jokkusu","whyyyyyyyy","2021-04-20 10:59:07"
"8949","klaxtas","TURN IT INTO EMOTE MODE.","2021-04-20 10:59:07"
"8950","deadpool_bsn619","To heavy","2021-04-20 10:59:07"
"8951","hatorage","Rip","2021-04-20 10:59:07"
"8952","methepotato_queen","THEY WILL BE MISSED o7","2021-04-20 10:59:08"
"8953","ahmad55976","TOO HEAVY","2021-04-20 10:59:08"
"8954","tleigh87","too heavy","2021-04-20 10:59:08"
"8955","mettugi","at least let him know! HAHAHA","2021-04-20 10:59:08"
"8956","yoshivee","did yuno snitched him up???? i don't get it YALL","2021-04-20 10:59:08"
"8957","juulliebean","HES INSANE KEKW","2021-04-20 10:59:09"
"8958","mrinkobobby1","You have a warrant","2021-04-20 10:59:10"
"8959","jayd_sitzer018","phykunoo","2021-04-20 10:59:10"
"8960","prakoli","to heavy","2021-04-20 10:59:10"
"8961","emilye","too heavy?","2021-04-20 10:59:11"
"8962","sethstinson","Because of two people in the bike","2021-04-20 10:59:11"
"8963","uh_oh_spaghettioss","Trollkuno","2021-04-20 10:59:11"
"8964","youroneandonly_emii","This is too much I’m gonna cry lol","2021-04-20 10:59:11"
"8965","icybunni","My data just ran out when they met","2021-04-20 10:59:12"
"8966","dadjackz","What what did he do","2021-04-20 10:59:12"
"8967","btx_blades","sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA","2021-04-20 10:59:12"
"8968","dumbrobb","you have a warrant","2021-04-20 10:59:12"
"8969","ycaaaaa","YOUR CRAZY... INSANE MADMAN","2021-04-20 10:59:13"
"8970","stupidemotrash","THEY SACRIFICED THENSELVES","2021-04-20 10:59:13"
"8971","gem5751","UR A PSYCHO LMFAOO","2021-04-20 10:59:13"
"8972","dwwaz","CHAT LEAVE HIM ALONE","2021-04-20 10:59:14"
"8973","herodekku","Ok","2021-04-20 10:59:14"
"8974","drstrange009","you have a warrant dont get caught","2021-04-20 10:59:15"
"8975","immeraude","@Sykkuno its slower when you guys are 2 on it","2021-04-20 10:59:15"
"8976","jerrayray","oh my god ur crazy","2021-04-20 10:59:16"
"8977","rfa__triple","THEY ARE COMING","2021-04-20 10:59:16"
"8978","lilribbit","Two ppl heavy?","2021-04-20 10:59:17"
"8979","hobiandhis7boyfriends","DREAM TEAM DUO!","2021-04-20 10:59:17"
"8980","zariante","u psycho","2021-04-20 10:59:17"
"8981","queencarabella","oh no","2021-04-20 10:59:18"
"8982","sammipie98","he pinged the officer","2021-04-20 10:59:18"
"8983","klaxtas","TURN IT INTO EMOYE MODE","2021-04-20 10:59:18"
"8984","herodekku","K","2021-04-20 10:59:18"
"8985","pikachuwu__","guy yuno aint no snitch","2021-04-20 10:59:20"
"8986","acoolpersonwhoisverycool","sykAYAYA sykAYAYA sykAYAYA sykAYAYA sykAYAYA","2021-04-20 10:59:20"
"8987","divacandii","farther","2021-04-20 10:59:21"
"8988","sleepywonton","WOOO THE  BELIEVERS","2021-04-20 10:59:21"
"8989","cathym38","Lord jesus","2021-04-20 10:59:22"
"8990","haste_invader","You guys are heavy.","2021-04-20 10:59:22"
"8991","rfa__triple","THAT WAS NOT SMART","2021-04-20 10:59:23"
"8992","kzueeeeeeeee","STOP CHAT THE PING IS STAY IN THE ROAD LOL????","2021-04-20 10:59:23"
"8993","yabbie83","You pined at the bike…. Evidence ????","2021-04-20 10:59:23"
"8994","mellygo3","Does the ping follow them)??","2021-04-20 10:59:23"
"8995","mangoromero","YOU PINNED???!!!!","2021-04-20 10:59:24"
"8996","koiikuwu","!squad","2021-04-20 10:59:24"
"8997","kyliesakiya","EZ Clap","2021-04-20 10:59:25"
